gameId,away_team,away_score,home_team,home_score,home_win
2022020112,FLA,3,PHI,4,1
2022020130,CAR,4,PHI,3,0
2022020159,PHI,2,TOR,5,1
2022020182,PHI,2,OTT,1,0
2022020199,STL,1,PHI,5,1
2022020214,PHI,2,CBJ,5,1
2022020225,OTT,4,PHI,1,0
2022020238,DAL,5,PHI,1,0
2022020250,PHI,4,CBJ,5,1
2022020265,PHI,1,BOS,4,1
2022020280,PHI,4,MTL,5,1
2022020292,CGY,5,PHI,2,0
2022020312,PHI,2,WSH,3,1
2022020337,PHI,2,NYI,5,1
2022020353,NYI,1,PHI,3,1
2022020367,TBL,4,PHI,1,0
2022020382,NJD,3,PHI,2,0
2022020397,COL,3,PHI,5,1
2022020413,WSH,4,PHI,1,0
2022020432,PHI,1,VGK,2,1
2022020445,PHI,4,ARI,5,1
2022020464,PHI,2,COL,3,1
2022020473,PHI,2,NJD,1,0
2022020510,CBJ,3,PHI,5,1
2022020525,PHI,3,TOR,4,1
2022020535,PHI,5,CAR,6,1
2022020581,PHI,4,LAK,2,0
2022020597,PHI,4,ANA,1,0
2022020612,ARI,2,PHI,6,1
2022020643,TOR,6,PHI,2,0
2022020990,PHI,4,BUF,0,0
2022020659,WSH,3,PHI,5,1
2022020681,PHI,3,WSH,1,0
2022020695,PHI,0,BOS,6,1
2022020705,ANA,2,PHI,5,1
2022020719,CHI,4,PHI,1,0
2022020735,PHI,2,DET,1,0
2022020757,LAK,4,PHI,3,0
2022020778,PHI,2,MIN,3,1
2022020807,NYI,2,PHI,1,0
2022020836,NSH,2,PHI,1,0
2022020848,SEA,4,PHI,3,0
2022020876,PHI,2,SEA,6,1
2022020891,PHI,2,VAN,6,1
2022020904,PHI,4,CGY,3,0
2022020932,MTL,5,PHI,2,0
2022020941,PHI,0,NJD,7,1
2022021002,DET,1,PHI,3,1
2022021014,PHI,2,TBL,5,1
2022021030,PHI,0,CAR,1,1
2022021066,VGK,5,PHI,3,0
2022021091,BUF,2,PHI,5,1
2022021099,CAR,5,PHI,4,0
2022021122,FLA,3,PHI,6,1
2022021136,MIN,4,PHI,5,1
2022021150,DET,0,PHI,3,1
2022021177,MTL,2,PHI,3,1
2022021193,PHI,4,OTT,5,1
2022021206,BUF,6,PHI,3,0
2022021234,PHI,2,STL,4,1
2022021252,PHI,1,DAL,4,1
2022021268,PHI,0,NYI,4,1
2022021273,BOS,5,PHI,3,0
2022021287,CBJ,3,PHI,4,1
2022021306,PHI,5,CHI,4,0
2023020011,PHI,4,CBJ,2,0
2023020019,PHI,2,OTT,5,1
2023020042,VAN,0,PHI,2,1
2023020072,PHI,4,DAL,5,1
2023020098,PHI,2,VGK,3,1
2023020104,MIN,2,PHI,6,1
2023020117,ANA,7,PHI,4,0
2023020131,CAR,3,PHI,2,0
2023020141,BUF,5,PHI,2,0
2023020157,PHI,5,BUF,1,0
2023020163,LAK,5,PHI,0,0
2023020208,PHI,6,ANA,3,0
2023020221,PHI,4,LAK,2,0
2023020238,PHI,3,CAR,1,0
2023020255,VGK,3,PHI,4,1
2023020268,CBJ,2,PHI,5,1
2023020286,PHI,2,NYI,3,1
2023020312,PHI,1,NYI,0,0
2023020328,CAR,4,PHI,1,0
2023020344,NJD,4,PHI,3,0
2023020400,PHI,4,ARI,1,0
2023020417,PHI,5,COL,2,0
2023020435,PHI,2,NSH,3,1
2023020448,WSH,3,PHI,4,1
2023020465,DET,0,PHI,1,1
2023020487,PHI,3,NJD,2,0
2023020502,NSH,4,PHI,2,0
2023020510,PHI,6,DET,7,1
2023020543,PHI,4,VAN,1,0
2023020554,PHI,1,SEA,2,1
2023020570,PHI,3,CGY,4,1
2023020592,CBJ,3,PHI,2,0
2023020605,CGY,2,PHI,3,1
2023020635,MTL,2,PHI,3,1
2023020652,PHI,4,MIN,3,0
2023020679,PHI,4,STL,2,0
2023020694,DAL,1,PHI,5,1
2023020707,COL,7,PHI,4,0
2023020718,OTT,5,PHI,3,0
2023020732,TBL,6,PHI,3,0
2023020747,PHI,0,DET,3,1
2023020759,BOS,6,PHI,2,0
2023020786,PHI,2,FLA,1,0
2023020813,SEA,2,PHI,3,1
2023020821,ARI,3,PHI,5,1
2023020843,PHI,3,TOR,4,1
2023020859,PHI,3,NJD,6,1
2023020885,PHI,3,CHI,1,0
2023020930,TBL,2,PHI,6,1
2023020954,PHI,2,WSH,5,1
2023020962,OTT,2,PHI,4,1
2023020977,STL,2,PHI,1,0
2023020996,PHI,2,FLA,1,0
2023021016,PHI,0,TBL,7,1
2023021050,TOR,6,PHI,2,0
2023021064,PHI,5,BOS,6,1
2023021086,TOR,3,PHI,4,1
2023021099,PHI,2,CAR,3,1
2023021114,BOS,2,PHI,3,1
2023021129,FLA,4,PHI,1,0
2023021152,PHI,1,MTL,4,1
2023021173,CHI,5,PHI,1,0
2023021183,NYI,4,PHI,3,0
2023021211,PHI,2,BUF,4,1
2023021222,PHI,2,CBJ,6,1
2023021242,PHI,3,MTL,9,1
2023021274,NJD,0,PHI,1,1
2023021299,WSH,2,PHI,1,0
2020020072,NSH,0,DAL,7,1
2020020089,NSH,2,DAL,3,1
2020020103,DET,1,DAL,2,1
2020020119,DET,3,DAL,7,1
2020020128,DAL,1,CAR,4,1
2020020138,DAL,3,CAR,4,1
2020020152,DAL,6,CBJ,3,0
2020020167,DAL,3,CBJ,4,1
2020020193,CHI,2,DAL,1,0
2020020208,CHI,2,DAL,1,0
2020020224,CAR,5,DAL,3,0
2020020238,CAR,4,DAL,3,0
2020020009,DAL,1,FLA,3,1
2020020303,DAL,3,FLA,0,0
2020020315,DAL,2,FLA,3,1
2020020329,DAL,0,TBL,5,1
2020020271,TBL,2,DAL,0,0
2020020372,CBJ,3,DAL,2,0
2020020385,CBJ,0,DAL,5,1
2020020250,NSH,4,DAL,3,0
2020020409,CHI,1,DAL,6,1
2020020424,CHI,4,DAL,2,0
2020020436,DAL,3,CBJ,4,1
2020020451,DAL,2,CBJ,1,0
2020020286,TBL,4,DAL,3,0
2020020473,DAL,2,DET,3,1
2020020488,DAL,3,DET,0,0
2020020258,NSH,4,DAL,3,0
2020020507,TBL,2,DAL,1,0
2020020522,TBL,3,DAL,4,1
2020020538,FLA,4,DAL,3,0
2020020547,FLA,4,DAL,1,0
2020020563,DAL,2,NSH,3,1
2020020577,DAL,4,NSH,1,0
2020020588,DAL,3,CAR,2,0
2020020598,DAL,0,CAR,1,1
2020020618,DAL,2,CHI,4,1
2020020632,DAL,5,CHI,1,0
2020020648,FLA,1,DAL,4,1
2020020788,DAL,2,NSH,3,1
2020020670,FLA,3,DAL,2,0
2020020683,CBJ,1,DAL,4,1
2020020699,CBJ,1,DAL,5,1
2020020711,DET,2,DAL,3,1
2020020722,DET,2,DAL,5,1
2020020734,DAL,3,DET,7,1
2020020747,DAL,2,DET,1,0
2020020763,CAR,3,DAL,4,1
2020020774,CAR,5,DAL,1,0
2020020347,DAL,0,TBL,3,1
2020020804,DAL,0,NSH,1,1
2020020020,DAL,4,FLA,5,1
2020020033,DAL,2,TBL,6,1
2020020048,DAL,5,TBL,2,0
2020020843,DAL,2,CHI,4,1
2020020860,DAL,5,CHI,4,0
2021020020,DAL,1,BOS,3,1
2021020034,DAL,2,OTT,3,1
2021020064,LAK,2,DAL,3,1
2021020088,DAL,1,CBJ,4,1
2021020100,VGK,3,DAL,2,0
2021020115,OTT,4,DAL,1,0
2021020154,DAL,4,CGY,3,0
2021020177,DAL,3,VAN,6,1
2021020193,NSH,4,DAL,2,0
2021020239,DET,2,DAL,5,1
2021020254,DAL,2,MIN,7,1
2021020268,STL,1,DAL,4,1
2021020313,COL,1,DAL,3,1
2021020323,DAL,3,ARI,2,0
2021020343,CAR,1,DAL,4,1
2021020359,CBJ,2,DAL,3,1
2021020385,ARI,1,DAL,4,1
2021020401,DAL,4,VGK,5,1
2021020409,DAL,0,LAK,4,1
2021020444,STL,4,DAL,1,0
2021020468,DAL,1,STL,4,1
2021020475,CHI,3,DAL,4,1
2021020492,MIN,4,DAL,7,1
2021020605,FLA,5,DAL,6,1
2021020629,DAL,1,STL,2,1
2021020647,SEA,2,DAL,5,1
2021020661,DAL,1,FLA,7,1
2021020668,DAL,1,TBL,3,1
2021020697,MTL,5,DAL,3,0
2021020705,DAL,5,BUF,4,0
2021020713,DAL,5,DET,4,0
2021020745,DAL,5,NJD,1,0
2021020770,WSH,5,DAL,0,0
2021020789,BOS,1,DAL,6,1
2021020804,CGY,4,DAL,3,0
2021020530,NSH,3,DAL,4,1
2021020563,COL,4,DAL,0,0
2021020549,DAL,4,COL,1,0
2021020516,DAL,1,CHI,0,0
2021020581,DAL,1,ARI,3,1
2021020819,DAL,1,NSH,2,1
2021020843,BUF,2,DAL,4,1
2021020862,LAK,3,DAL,4,1
2021020894,DAL,6,MIN,3,0
2021020909,DAL,1,NSH,2,1
2021020953,DAL,0,TOR,4,1
2021020969,DAL,4,MTL,3,0
2021020985,DAL,2,NYI,4,1
2021020995,DAL,3,WSH,2,0
2021021022,DAL,4,CAR,3,0
2021021040,VAN,4,DAL,1,0
2021021067,DAL,3,ANA,2,0
2021021082,DAL,3,ANA,2,0
2021021108,DAL,1,SEA,4,1
2021021121,NYI,2,DAL,3,1
2021021133,TOR,4,DAL,3,0
2021021149,NJD,3,DAL,1,0
2021021160,DAL,6,CHI,4,0
2021021173,TBL,0,DAL,1,1
2021021189,MIN,3,DAL,2,0
2021021217,DAL,2,VAN,6,1
2021021241,DAL,2,CGY,4,1
2021021255,SEA,2,DAL,3,1
2021021281,VGK,2,DAL,3,1
2021021287,ARI,4,DAL,3,0
2021021307,ANA,2,DAL,4,1
2022020016,DAL,4,NSH,1,0
2022020035,NSH,1,DAL,5,1
2022020061,DAL,2,TOR,3,1
2022020078,DAL,5,MTL,2,0
2022020092,DAL,2,OTT,4,1
2022020100,DAL,1,BOS,3,1
2022020117,WSH,0,DAL,2,1
2022020153,LAK,2,DAL,5,1
2022020172,DAL,7,ARI,2,0
2022020248,DAL,4,TBL,5,1
2022020262,DAL,6,FLA,4,0
2022020284,NYI,2,DAL,5,1
2022020298,COL,3,DAL,2,0
2022020313,CHI,4,DAL,6,1
2022020339,DAL,1,COL,4,1
2022020350,DAL,4,STL,1,0
2022020371,ANA,0,DAL,5,1
2022020393,MIN,6,DAL,5,0
2022020409,TOR,4,DAL,0,0
2022020423,OTT,3,DAL,4,1
2022020435,DET,2,DAL,3,1
2022020456,DAL,4,NJD,1,0
2022020471,DAL,2,WSH,1,0
2022020487,DAL,4,CAR,5,1
2022020502,DAL,2,CBJ,1,0
2022020541,MTL,2,DAL,4,1
2022020551,DAL,3,NSH,2,0
2022020569,DAL,4,MIN,1,0
2022020608,DAL,2,LAK,3,1
2022020611,DAL,0,ANA,2,1
2022020637,FLA,1,DAL,5,1
2022020653,DAL,2,NYI,1,0
2022020677,CGY,6,DAL,5,0
2022020699,DAL,4,VGK,0,0
2022020729,DAL,4,LAK,0,0
2022020740,ARI,0,DAL,4,1
2022020753,BUF,3,DAL,2,0
2022020768,CAR,3,DAL,2,0
2022020785,NJD,3,DAL,2,0
2022020811,ANA,2,DAL,3,1
2022020820,MIN,1,DAL,4,1
2022020837,TBL,3,DAL,1,0
2022020861,BOS,3,DAL,2,0
2022020880,DAL,1,MIN,2,1
2022020887,CBJ,4,DAL,1,0
2022020918,CHI,4,DAL,3,0
2022020945,DAL,3,VGK,2,0
2022020955,VAN,5,DAL,4,0
2022020970,ARI,2,DAL,4,1
2022020979,DAL,5,CHI,2,0
2022020997,COL,3,DAL,7,1
2022021008,CGY,5,DAL,4,0
2022021025,DAL,10,BUF,4,0
2022021049,DAL,4,SEA,3,0
2022021063,DAL,5,SEA,2,0
2022021073,DAL,2,VAN,5,1
2022021104,DAL,6,CGY,5,0
2022021130,SEA,5,DAL,4,0
2022021161,VAN,3,DAL,1,0
2022021182,DAL,4,CHI,1,0
2022021203,DAL,5,ARI,2,0
2022021212,DAL,2,COL,5,1
2022021227,NSH,1,DAL,5,1
2022021269,VGK,1,DAL,2,1
2022021280,DAL,6,DET,1,0
2022021296,DAL,5,STL,2,0
2022021307,STL,0,DAL,1,1
2023020013,STL,1,DAL,2,1
2023020048,DAL,2,VGK,3,1
2023020059,DAL,3,ANA,2,0
2023020108,TOR,4,DAL,1,0
2023020136,CBJ,3,DAL,5,1
2023020142,DAL,4,CGY,3,0
2023020172,DAL,0,VAN,2,1
2023020178,BOS,3,DAL,2,0
2023020194,DAL,5,CBJ,2,0
2023020223,DAL,8,MIN,3,0
2023020233,ARI,3,DAL,4,1
2023020264,COL,6,DAL,3,0
2023020289,VGK,2,DAL,1,0
2023020305,CGY,7,DAL,4,0
2023020351,DAL,3,CGY,4,1
2023020356,TBL,1,DAL,8,1
2023020375,DAL,0,TBL,4,1
2023020388,DAL,4,FLA,5,1
2023020396,DAL,5,WSH,4,0
2023020410,VGK,6,DAL,1,0
2023020430,DET,3,DAL,6,1
2023020458,OTT,4,DAL,5,1
2023020469,DAL,3,STL,4,1
2023020482,SEA,3,DAL,4,1
2023020505,VAN,3,DAL,4,1
2023020515,DAL,3,NSH,2,0
2023020536,DAL,1,STL,2,1
2023020551,CHI,4,DAL,5,1
2023020572,CHI,1,DAL,8,1
2023020577,MTL,4,DAL,3,0
2023020593,COL,5,DAL,4,0
2023020614,NSH,4,DAL,3,0
2023020623,DAL,4,MIN,0,0
2023020636,MIN,2,DAL,7,1
2023020651,NSH,6,DAL,3,0
2023020664,DAL,3,CHI,1,0
2023020684,LAK,1,DAL,5,1
2023020711,DAL,6,NJD,2,0
2023020721,DAL,2,NYI,3,1
2023020730,DAL,5,DET,4,0
2023020751,ANA,3,DAL,4,1
2023020760,WSH,4,DAL,5,1
2023020784,DAL,2,BUF,1,0
2023020792,DAL,4,TOR,5,1
2023020806,DAL,3,MTL,2,0
2023020830,CAR,2,DAL,4,1
2023020847,DAL,9,NSH,2,0
2023020867,DAL,3,BOS,4,1
2023020892,DAL,1,OTT,4,1
2023020907,DAL,2,CAR,1,0
2023020924,NYI,3,DAL,2,0
2023020936,DAL,1,COL,5,1
2023021007,DAL,6,ANA,2,0
2023021021,DAL,4,LAK,1,0
2023021036,FLA,4,DAL,3,0
2023021053,NJD,6,DAL,2,0
2023021068,LAK,1,DAL,4,1
2023021096,ARI,2,DAL,5,1
2023021130,DAL,4,ARI,2,0
2023021163,DAL,3,VAN,1,0
2023021179,DAL,3,SEA,0,0
2023021220,DAL,2,CHI,3,1
2023021236,DAL,7,COL,4,0
2023021246,BUF,2,DAL,3,1
2023021271,SEA,1,DAL,3,1
2023021305,STL,1,DAL,2,1
2020020007,BOS,3,NJD,2,0
2020020023,BOS,1,NJD,2,1
2020020061,NJD,1,NYI,4,1
2020020081,NYI,0,NJD,2,1
2020020124,NJD,3,BUF,4,1
2020020136,NJD,5,BUF,3,0
2020020265,NJD,3,BOS,2,0
2020020278,BUF,3,NJD,2,0
2020020392,NJD,3,WSH,4,1
2020020295,BUF,4,NJD,1,0
2020020635,NJD,4,BUF,3,0
2020020327,WSH,5,NJD,2,0
2020020346,WSH,3,NJD,2,0
2020020301,NYI,2,NJD,1,0
2020020244,NJD,1,BOS,0,0
2020020403,NJD,4,WSH,5,1
2020020417,NJD,3,NYI,5,1
2020020432,NYI,3,NJD,2,0
2020020767,NYI,3,NJD,2,0
2020020457,BUF,2,NJD,3,1
2020020517,NJD,3,WSH,4,1
2020020524,NJD,0,WSH,4,1
2020020541,NJD,1,BOS,0,0
2020020556,NJD,4,BOS,5,1
2020020580,WSH,2,NJD,1,0
2020020597,WSH,5,NJD,4,0
2020020611,BUF,5,NJD,3,0
2020020625,NJD,6,BUF,3,0
2020020813,BOS,3,NJD,0,0
2020020825,BOS,3,NJD,4,1
2020020839,NJD,2,NYI,1,0
2020020855,NJD,1,NYI,5,1
2020020002,CHI,1,TBL,5,1
2020020019,CHI,2,TBL,5,1
2020020063,TBL,3,CBJ,2,0
2020020077,TBL,2,CBJ,5,1
2020020113,TBL,0,CAR,1,1
2020020129,NSH,3,TBL,4,1
2020020146,NSH,2,TBL,5,1
2020020160,DET,1,TBL,5,1
2020020175,DET,1,TBL,3,1
2020020198,TBL,4,NSH,1,0
2020020204,TBL,6,NSH,1,0
2020020217,TBL,2,FLA,5,1
2020020232,TBL,6,FLA,1,0
2020020256,FLA,6,TBL,4,0
2020020543,TBL,0,CAR,4,1
2020020097,TBL,4,CAR,2,0
2020020296,CAR,0,TBL,3,1
2020020314,CAR,1,TBL,3,1
2020020367,TBL,3,CHI,2,0
2020020376,TBL,3,CHI,4,1
2020020394,TBL,6,CHI,3,0
2020020407,TBL,4,DET,3,0
2020020421,TBL,4,DET,6,1
2020020434,NSH,3,TBL,6,1
2020020448,NSH,4,TBL,1,0
2020020471,CHI,2,TBL,4,1
2020020486,CHI,1,TBL,4,1
2020020828,FLA,3,TBL,5,1
2020020531,TBL,3,CAR,4,1
2020020559,CBJ,3,TBL,1,0
2020020574,CBJ,2,TBL,3,1
2020020589,DET,1,TBL,2,1
2020020599,DET,5,TBL,1,0
2020020616,TBL,2,CBJ,4,1
2020020630,TBL,6,CBJ,4,0
2020020644,TBL,3,NSH,0,0
2020020659,TBL,2,NSH,7,1
2020020679,FLA,2,TBL,3,1
2020020694,FLA,5,TBL,3,0
2020020706,CAR,2,TBL,3,1
2020020718,CAR,4,TBL,1,0
2020020731,CBJ,1,TBL,3,1
2020020756,CBJ,3,TBL,4,1
2020020772,TBL,7,CHI,4,0
2020020801,TBL,0,DET,1,1
2020020811,TBL,2,DET,1,0
2020020857,TBL,1,FLA,5,1
2020020841,TBL,0,FLA,4,1
2020020016,MIN,4,LAK,3,0
2020020032,MIN,4,LAK,3,0
2020020045,MIN,0,ANA,1,1
2020020059,MIN,3,ANA,2,0
2020020071,SJS,1,MIN,4,1
2020020088,SJS,5,MIN,3,0
2020020102,LAK,2,MIN,1,0
2020020118,LAK,3,MIN,5,1
2020020134,COL,5,MIN,1,0
2020020142,COL,3,MIN,4,1
2020020158,MIN,1,COL,2,1
2020020260,MIN,0,LAK,4,1
2020020273,MIN,3,ANA,1,0
2020020289,MIN,5,ANA,1,0
2020020743,MIN,6,SJS,2,0
2020020173,MIN,6,COL,2,0
2020020324,LAK,1,MIN,3,1
2020020336,LAK,3,MIN,4,1
2020020351,MIN,4,VGK,5,1
2020020361,MIN,1,VGK,5,1
2020020378,MIN,5,ARI,1,0
2020020387,MIN,2,ARI,5,1
2020020398,VGK,0,MIN,2,1
2020020412,VGK,3,MIN,4,1
2020020427,ARI,0,MIN,4,1
2020020444,ARI,1,MIN,4,1
2020020186,ARI,0,MIN,3,1
2020020475,MIN,1,COL,5,1
2020020492,MIN,0,COL,6,1
2020020501,ANA,1,MIN,2,1
2020020513,ANA,2,MIN,3,1
2020020223,STL,0,MIN,2,1
2020020555,MIN,3,SJS,4,1
2020020570,MIN,2,SJS,4,1
2020020579,MIN,3,VGK,2,0
2020020595,MIN,2,VGK,1,0
2020020609,COL,5,MIN,4,0
2020020623,COL,3,MIN,8,1
2020020637,MIN,1,STL,9,1
2020020654,MIN,2,STL,3,1
2020020192,ARI,2,MIN,5,1
2020020687,SJS,2,MIN,3,1
2020020698,SJS,2,MIN,5,1
2020020712,MIN,5,ARI,2,0
2020020727,MIN,4,ARI,1,0
2020020240,MIN,4,LAK,2,0
2020020753,MIN,6,SJS,3,0
2020020778,STL,4,MIN,3,0
2020020762,STL,5,MIN,4,0
2020020207,STL,3,MIN,4,1
2020020821,VGK,5,MIN,6,1
2020020835,VGK,3,MIN,2,0
2020020850,ANA,3,MIN,4,1
2020020865,ANA,3,MIN,4,1
2020020790,MIN,0,STL,4,1
2020020803,MIN,3,STL,7,1
2021020019,MIN,2,ANA,1,0
2021020032,MIN,3,LAK,2,0
2021020075,ANA,3,MIN,4,1
2021020081,NSH,5,MIN,2,0
2021020094,MIN,3,VAN,2,0
2021020110,MIN,1,SEA,4,1
2021020122,MIN,1,COL,4,1
2021020138,OTT,4,MIN,5,1
2021020176,NYI,2,MIN,5,1
2021020194,MIN,5,ARI,2,0
2021020204,MIN,2,VGK,3,1
2021020223,MIN,4,SEA,2,0
2021020265,MIN,4,FLA,5,1
2021020275,MIN,4,TBL,5,1
2021020293,MIN,3,NJD,2,0
2021020331,TBL,2,MIN,4,1
2021020344,ARI,2,MIN,5,1
2021020360,NJD,2,MIN,5,1
2021020375,TOR,3,MIN,4,1
2021020428,MIN,1,LAK,2,1
2021020435,MIN,4,VGK,6,1
2021020461,BUF,3,MIN,2,0
2021020572,STL,6,MIN,4,0
2021020599,MIN,3,BOS,2,0
2021020620,WSH,2,MIN,3,1
2021020662,ANA,3,MIN,7,1
2021020686,MIN,3,COL,4,1
2021020717,MIN,5,CHI,1,0
2021020728,CHI,3,MIN,4,1
2021020741,MTL,2,MIN,8,1
2021020784,MIN,4,NYI,3,0
2021020809,MIN,5,CHI,0,0
2021020445,CAR,2,MIN,3,1
2021020517,DET,4,MIN,7,1
2021020476,FLA,6,MIN,2,0
2021020584,MIN,3,OTT,4,1
2021020815,MIN,1,TOR,3,1
2021020835,MIN,3,CGY,7,1
2021020855,CGY,5,MIN,1,0
2021020873,MIN,4,BUF,5,1
2021020919,MIN,6,DET,5,0
2021020930,MIN,2,CBJ,3,1
2021020948,NSH,6,MIN,2,0
2021020965,BOS,2,MIN,4,1
2021020988,CHI,1,MIN,3,1
2021021001,VGK,0,MIN,3,1
2021021024,VAN,2,MIN,3,1
2021021041,CBJ,2,MIN,3,1
2021021052,COL,2,MIN,3,1
2021021094,MIN,3,CAR,1,0
2021021104,MIN,5,WSH,1,0
2021021120,MIN,2,NSH,6,1
2021021140,MIN,3,STL,4,1
2021021150,LAK,3,MIN,6,1
2021021202,MIN,5,STL,6,1
2021021221,MIN,2,MTL,0,0
2021021240,VAN,3,MIN,6,1
2021021245,SEA,3,MIN,6,1
2021021267,MIN,5,NSH,4,0
2021021282,ARI,5,MIN,3,0
2021021295,CGY,2,MIN,3,1
2021021308,COL,1,MIN,4,1
2022020034,LAK,7,MIN,6,0
2022020045,COL,6,MIN,3,0
2022020067,VAN,3,MIN,4,1
2022020074,MIN,3,BOS,4,1
2022020101,MIN,3,MTL,1,0
2022020113,MIN,4,OTT,2,0
2022020132,MIN,1,DET,2,1
2022020140,MIN,4,CHI,3,0
2022020151,MTL,1,MIN,4,1
2022020167,SEA,4,MIN,0,0
2022020206,MIN,0,LAK,1,1
2022020210,MIN,4,ANA,1,0
2022020224,MIN,1,SEA,0,0
2022020254,MIN,1,NSH,2,1
2022020283,CAR,1,MIN,2,1
2022020322,TOR,4,MIN,3,0
2022020341,ARI,3,MIN,4,1
2022020379,ANA,4,MIN,5,1
2022020414,MIN,3,CGY,5,1
2022020441,MIN,3,VAN,0,0
2022020467,DET,1,MIN,4,1
2022020481,CHI,1,MIN,4,1
2022020497,OTT,2,MIN,4,1
2022020524,MIN,4,ANA,1,0
2022020589,MIN,5,STL,2,0
2022020610,TBL,1,MIN,5,1
2022020631,MIN,5,BUF,6,1
2022020642,STL,3,MIN,0,0
2022020669,MIN,3,NYI,1,0
2022020685,ARI,1,MIN,2,1
2022020707,MIN,4,WSH,2,0
2022020721,MIN,2,CAR,5,1
2022020734,MIN,3,FLA,5,1
2022020758,MIN,2,TBL,4,1
2022020795,BUF,2,MIN,3,1
2022020812,MIN,2,ARI,3,1
2022020827,VGK,5,MIN,1,0
2022020843,NJD,2,MIN,3,1
2022020852,FLA,2,MIN,1,0
2022020866,COL,3,MIN,2,0
2022020896,NSH,3,MIN,4,1
2022020913,LAK,1,MIN,2,1
2022020924,MIN,2,CBJ,0,0
2022020931,MIN,1,TOR,2,1
2022020948,CBJ,2,MIN,3,1
2022020962,NYI,1,MIN,2,1
2022020981,MIN,2,VAN,1,0
2022020999,MIN,3,CGY,0,0
2022021018,CGY,1,MIN,0,0
2022021058,MIN,4,ARI,5,1
2022021078,MIN,8,STL,5,0
2022021096,BOS,5,MIN,2,0
2022021109,WSH,3,MIN,5,1
2022021123,MIN,2,NJD,1,0
2022021155,CHI,1,MIN,3,1
2022021173,SEA,1,MIN,5,1
2022021188,MIN,4,COL,2,0
2022021215,MIN,1,VGK,4,1
2022021226,VGK,4,MIN,3,0
2022021258,STL,3,MIN,5,1
2022021281,MIN,4,CHI,2,0
2022021305,MIN,3,NSH,4,1
2023020014,FLA,0,MIN,2,1
2023020026,MIN,4,TOR,7,1
2023020041,MIN,5,MTL,2,0
2023020056,LAK,7,MIN,3,0
2023020073,CBJ,5,MIN,4,0
2023020114,MIN,2,WSH,3,1
2023020127,MIN,3,NJD,4,1
2023020151,NJD,5,MIN,3,0
2023020182,MIN,4,NYI,2,0
2023020204,MIN,2,BUF,3,1
2023020254,MIN,1,OTT,2,1
2023020267,TOR,4,MIN,3,0
2023020306,COL,3,MIN,2,0
2023020316,MIN,1,DET,4,1
2023020330,STL,1,MIN,3,1
2023020347,MIN,6,NSH,1,0
2023020369,CHI,1,MIN,4,1
2023020385,MIN,5,CGY,2,0
2023020404,MIN,0,VAN,2,1
2023020426,MIN,3,SEA,0,0
2023020450,CGY,2,MIN,3,1
2023020461,VAN,1,MIN,2,1
2023020484,MIN,4,BOS,3,0
2023020506,MTL,3,MIN,4,1
2023020518,BOS,2,MIN,3,1
2023020534,DET,3,MIN,6,1
2023020578,CGY,3,MIN,1,0
2023020594,TBL,4,MIN,1,0
2023020609,MIN,4,CBJ,3,0
2023020665,ARI,6,MIN,0,0
2023020676,NYI,0,MIN,5,1
2023020695,MIN,3,TBL,7,1
2023020704,MIN,6,FLA,4,0
2023020719,MIN,5,CAR,2,0
2023020734,WSH,3,MIN,5,1
2023020752,NSH,3,MIN,2,0
2023020770,ANA,3,MIN,2,0
2023020793,MIN,2,CHI,1,0
2023020822,MIN,5,VGK,3,0
2023020836,MIN,3,ARI,1,0
2023020854,BUF,3,MIN,2,0
2023020869,VAN,7,MIN,10,1
2023020913,MIN,5,SEA,2,0
2023020932,CAR,3,MIN,2,0
2023020948,MIN,1,NSH,6,1
2023020967,MIN,1,STL,3,1
2023021001,MIN,5,ARI,2,0
2023021006,MIN,1,COL,2,1
2023021023,NSH,3,MIN,4,1
2023021037,ARI,1,MIN,4,1
2023021054,ANA,0,MIN,2,1
2023021069,MIN,2,STL,3,1
2023021091,MIN,4,ANA,0,0
2023021097,MIN,0,LAK,6,1
2023021115,STL,5,MIN,4,0
2023021166,VGK,2,MIN,1,0
2023021193,OTT,2,MIN,3,1
2023021207,COL,5,MIN,2,0
2023021229,MIN,4,CHI,0,0
2023021248,MIN,2,COL,5,1
2023021269,MIN,2,VGK,7,1
2023021294,MIN,3,LAK,1,0
2023021307,SEA,4,MIN,3,0
2020020005,STL,4,COL,1,0
2020020022,STL,0,COL,8,1
2020020054,COL,3,LAK,2,0
2020020066,COL,2,LAK,4,1
2020020074,COL,3,ANA,2,0
2020020091,COL,1,ANA,3,1
2020020104,SJS,3,COL,7,1
2020020120,SJS,0,COL,3,1
2020020243,COL,0,VGK,1,1
2020020259,COL,3,VGK,2,0
2020020287,VGK,2,COL,3,1
2020020299,VGK,3,COL,0,0
2020020321,COL,3,ARI,2,0
2020020337,COL,6,ARI,2,0
2020020353,COL,2,SJS,6,1
2020020363,COL,4,SJS,0,0
2020020377,ANA,2,COL,3,1
2020020386,ANA,5,COL,4,0
2020020399,ARI,3,COL,2,0
2020020413,ARI,1,COL,2,1
2020020428,LAK,0,COL,2,1
2020020445,LAK,1,COL,4,1
2020020568,ANA,4,COL,8,1
2020020502,COL,5,ARI,1,0
2020020508,COL,4,ARI,5,1
2020020523,VGK,1,COL,5,1
2020020539,VGK,3,COL,2,0
2020020553,ANA,2,COL,5,1
2020020209,ARI,3,COL,9,1
